booking_id,hotel,lead_time,year,Month,Day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,previous_cancellations,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,average_daily_rate,total_of_special_requests,reservation_status,total_stay,total_guests,booking_type
100496,City Hotel,40,2024,October,8,4.0,2.0,1,0,0,SGP,Offline TA/TO,GDS,2.0,1.0,Refundable,154.0,47.0,Transient,76.7,2.0,Check-Out,6.0,1,Last Minute
100497,Resort Hotel,181,2025,February,3,3.0,7.0,1,0,0,SGP,Groups,Corporate,3.0,0.0,No Deposit,273.0,9.0,Group,112.74,0.0,Canceled,10.0,1,Early Booking
100498,City Hotel,46,2025,October,15,0.0,2.0,1,0,1,SGP,Corporate,Direct,2.0,0.0,Refundable,225.0,45.0,Group,258.41,5.0,No-Show,2.0,2,Last Minute
100499,City Hotel,67,2025,November,17,1.0,1.0,4,0,0,DEU,Offline TA/TO,Corporate,0.0,2.0,No Deposit,77.0,4.0,Group,56.57,3.0,Check-Out,2.0,4,Last Minute
100500,City Hotel,309,2023,April,11,0.0,6.0,1,2,1,AUS,Groups,TA/TO,4.0,2.0,Non Refund,282.0,26.0,Group,155.06,2.0,Check-Out,6.0,4,Early Booking
100501,City Hotel,238,2023,October,26,4.0,7.0,4,1,0,USA,Online TA,Corporate,5.0,4.0,Refundable,62.0,10.0,Group,109.87,5.0,Check-Out,11.0,5,Early Booking
100502,City Hotel,309,2023,November,22,2.0,4.0,1,0,1,AUS,Direct,Direct,0.0,1.0,Refundable,384.0,21.0,Group,200.2,3.0,Check-Out,6.0,2,Early Booking
100503,Resort Hotel,221,2025,February,17,2.0,6.0,1,0,0,USA,Online TA,Direct,3.0,0.0,Non Refund,239.0,21.0,Transient-Party,265.16,1.0,Check-Out,8.0,1,Early Booking
100504,Resort Hotel,10,2025,June,24,2.0,3.0,2,2,1,IND,Direct,GDS,2.0,3.0,Refundable,332.0,32.0,Group,265.52,5.0,Check-Out,5.0,5,Last Minute
100505,City Hotel,0,2023,July,3,4.0,3.0,3,2,1,GBR,Corporate,Corporate,3.0,4.0,Refundable,157.0,3.0,Transient,154.94,2.0,Canceled,7.0,6,Last Minute
100506,City Hotel,252,2025,May,13,2.0,2.0,1,1,0,NLD,Groups,GDS,0.0,1.0,Refundable,121.0,11.0,Transient,300.86,3.0,Canceled,4.0,2,Early Booking
100507,Resort Hotel,174,2023,July,8,2.0,2.0,1,2,1,FRA,Corporate,Direct,0.0,1.0,Refundable,364.0,34.0,Transient-Party,348.85,0.0,Check-Out,4.0,4,Early Booking
100508,Resort Hotel,91,2023,July,1,3.0,6.0,1,1,1,NLD,Corporate,Corporate,0.0,3.0,No Deposit,473.0,14.0,Contract,308.97,2.0,Check-Out,9.0,3,Early Booking
100509,Resort Hotel,71,2023,February,18,2.0,4.0,1,2,1,UAE,Direct,GDS,4.0,0.0,No Deposit,411.0,8.0,Transient,55.54,0.0,Canceled,6.0,4,Last Minute
100510,Resort Hotel,201,2024,September,27,4.0,1.0,4,2,0,AUS,Groups,GDS,5.0,2.0,Refundable,400.0,45.0,Contract,111.78,3.0,Check-Out,5.0,6,Early Booking
100511,Resort Hotel,5,2023,July,23,3.0,7.0,1,0,0,SGP,Online TA,Direct,1.0,0.0,Refundable,3.0,4.0,Transient-Party,113.85,3.0,Check-Out,10.0,1,Last Minute
100512,Resort Hotel,347,2025,August,12,3.0,4.0,3,1,0,NLD,Corporate,Corporate,0.0,4.0,Non Refund,318.0,30.0,Contract,127.61,0.0,Check-Out,7.0,4,Early Booking
100513,City Hotel,229,2025,November,5,3.0,6.0,3,1,1,SGP,Direct,Corporate,3.0,2.0,Refundable,172.0,44.0,Group,281.52,5.0,Canceled,9.0,5,Early Booking
100514,City Hotel,270,2024,May,26,3.5,3.0,2,0,1,SGP,Offline TA/TO,Corporate,5.0,3.0,No Deposit,47.0,23.0,Group,251.88,4.0,Canceled,6.5,3,Early Booking
100515,Resort Hotel,235,2025,March,5,4.0,3.0,2,0,0,DEU,Direct,TA/TO,4.0,1.0,Refundable,171.0,8.0,Transient-Party,135.69,4.0,Canceled,7.0,2,Early Booking
100516,City Hotel,254,2024,January,25,3.0,3.0,2,0,1,GBR,Online TA,Direct,5.0,4.0,Non Refund,264.0,6.0,Transient,99.38,5.0,Check-Out,6.0,3,Early Booking
100517,Resort Hotel,38,2025,March,28,0.0,7.0,4,1,0,SGP,Corporate,GDS,0.0,2.0,No Deposit,394.0,15.0,Transient-Party,327.98,5.0,Check-Out,7.0,5,Last Minute
100518,Resort Hotel,51,2023,November,10,1.0,7.0,2,2,1,DEU,Online TA,Corporate,5.0,0.0,Non Refund,210.0,4.0,Group,143.63,3.0,Check-Out,8.0,5,Last Minute
100519,City Hotel,46,2023,August,21,1.0,4.0,4,1,0,CAN,Direct,Direct,0.0,1.0,Non Refund,209.0,20.0,Contract,253.8,0.0,Canceled,5.0,5,Last Minute
100520,Resort Hotel,66,2025,July,14,1.0,1.0,2,1,1,GBR,Direct,Corporate,4.0,3.0,No Deposit,43.0,48.0,Transient-Party,125.85,1.0,Canceled,2.0,4,Last Minute
100521,City Hotel,39,2023,March,9,1.0,7.0,3,0,0,DEU,Corporate,Corporate,5.0,4.0,Refundable,96.0,18.0,Transient,173.61,1.0,Canceled,8.0,3,Last Minute
100522,Resort Hotel,204,2025,June,17,4.0,3.0,4,1,0,SGP,Groups,TA/TO,4.0,0.0,No Deposit,1.0,16.0,Transient-Party,300.77,3.0,Check-Out,7.0,5,Early Booking
100523,City Hotel,315,2024,April,12,2.0,6.0,3,0,1,GBR,Groups,GDS,2.0,3.0,Refundable,203.0,20.0,Contract,326.79,1.0,Check-Out,8.0,4,Early Booking
100524,City Hotel,314,2023,September,1,3.0,5.0,2,0,0,GBR,Corporate,GDS,4.0,0.0,No Deposit,99.0,7.0,Group,282.02,4.0,Check-Out,8.0,2,Early Booking
100525,Resort Hotel,60,2025,August,2,3.0,7.0,2,0,1,AUS,Online TA,Corporate,0.0,1.0,Refundable,341.0,8.0,Contract,117.82,3.0,Check-Out,10.0,3,Last Minute
100526,Resort Hotel,209,2024,June,9,1.0,2.0,2,2,1,AUS,Offline TA/TO,GDS,3.0,4.0,Refundable,163.0,47.0,Contract,218.71,0.0,Canceled,3.0,5,Early Booking
100527,Resort Hotel,284,2023,October,6,0.0,5.0,2,0,1,GBR,Direct,GDS,0.0,0.0,Non Refund,463.0,48.0,Transient-Party,98.63,3.0,Check-Out,5.0,3,Early Booking
100528,City Hotel,23,2023,November,23,0.0,1.0,1,0,1,IND,Online TA,TA/TO,5.0,0.0,Refundable,135.0,11.0,Contract,340.95,2.0,Check-Out,1.0,2,Last Minute
100529,City Hotel,178,2025,February,1,3.0,2.0,1,0,0,CAN,Direct,TA/TO,4.0,3.0,No Deposit,141.0,14.0,Contract,123.86,4.0,Check-Out,5.0,1,Early Booking
100530,Resort Hotel,80,2025,May,24,4.0,1.0,2,2,1,NLD,Offline TA/TO,GDS,4.0,0.0,No Deposit,276.0,16.0,Transient-Party,280.35,2.0,Check-Out,5.0,5,Last Minute
100531,Resort Hotel,359,2023,October,3,3.0,4.0,1,0,0,CAN,Groups,TA/TO,4.0,3.0,Refundable,347.0,28.0,Transient,234.87,3.0,Check-Out,7.0,1,Early Booking
100532,Resort Hotel,308,2025,March,8,3.0,2.0,1,1,0,UAE,Direct,GDS,4.0,3.0,Refundable,465.0,23.0,Transient,172.03,4.0,Check-Out,5.0,2,Early Booking
100533,City Hotel,355,2025,May,13,2.0,7.0,4,1,0,FRA,Direct,GDS,1.0,4.0,Refundable,213.0,24.0,Transient,241.92,5.0,Check-Out,9.0,5,Early Booking
100534,City Hotel,325,2023,November,12,2.0,6.0,4,1,0,GBR,Direct,Corporate,5.0,3.0,No Deposit,126.0,2.0,Transient,94.79,2.0,Check-Out,8.0,5,Early Booking
100535,Resort Hotel,21,2023,August,4,3.0,6.0,2,1,0,UAE,Online TA,GDS,0.0,2.0,Refundable,93.0,33.0,Group,141.81,3.0,Canceled,9.0,3,Last Minute
100536,Resort Hotel,356,2025,April,6,3.0,6.0,4,2,0,AUS,Groups,TA/TO,2.0,0.0,Refundable,411.0,3.0,Group,225.25,3.0,Check-Out,9.0,6,Early Booking
100537,Resort Hotel,169,2024,March,18,3.0,6.0,3,0,0,USA,Corporate,GDS,4.0,4.0,No Deposit,349.0,20.0,Transient,99.56,1.0,Check-Out,9.0,3,Early Booking
100538,Resort Hotel,283,2024,July,7,1.0,3.0,3,0,0,CAN,Direct,GDS,4.0,2.0,Non Refund,47.0,0.0,Transient-Party,107.91,0.0,Canceled,4.0,3,Early Booking
100539,Resort Hotel,234,2023,February,20,0.0,6.0,3,1,1,CAN,Online TA,Corporate,5.0,2.0,No Deposit,179.0,12.0,Transient,54.69,4.0,Check-Out,6.0,5,Early Booking
100540,City Hotel,199,2025,February,28,4.0,3.0,4,1,1,UAE,Groups,TA/TO,3.0,1.0,Refundable,358.0,30.0,Contract,336.97,1.0,Check-Out,7.0,6,Early Booking
100541,Resort Hotel,356,2023,July,22,1.0,2.0,2,0,1,NLD,Direct,TA/TO,5.0,3.0,Refundable,391.0,16.0,Transient-Party,299.8,1.0,Check-Out,3.0,3,Early Booking
100542,City Hotel,361,2024,November,21,4.0,1.0,4,2,0,DEU,Groups,GDS,2.0,4.0,Refundable,118.0,45.0,Transient,144.84,3.0,Check-Out,5.0,6,Early Booking
100543,City Hotel,298,2023,July,16,4.0,1.0,3,0,0,IND,Corporate,TA/TO,3.0,3.0,No Deposit,379.0,33.0,Contract,130.92,4.0,Check-Out,5.0,3,Early Booking
100544,City Hotel,88,2025,June,22,3.0,7.0,3,1,0,UAE,Direct,GDS,4.0,2.0,No Deposit,101.0,38.0,Transient-Party,268.79,4.0,Check-Out,10.0,4,Last Minute
100545,Resort Hotel,218,2024,February,26,0.0,4.0,4,1,0,AUS,Corporate,TA/TO,2.0,0.0,No Deposit,305.0,42.0,Transient-Party,283.67,5.0,Check-Out,4.0,5,Early Booking
100546,City Hotel,273,2025,November,10,2.0,1.0,1,0,1,FRA,Offline TA/TO,Direct,0.0,3.0,No Deposit,132.0,32.0,Transient-Party,246.36,3.0,Check-Out,3.0,2,Early Booking
100547,Resort Hotel,66,2025,September,24,2.0,7.0,2,2,0,CAN,Offline TA/TO,TA/TO,5.0,2.0,Refundable,499.0,23.0,Transient-Party,73.48,1.0,Canceled,9.0,4,Last Minute
100548,Resort Hotel,353,2025,September,24,3.0,6.0,2,1,0,DEU,Direct,Direct,3.0,0.0,Non Refund,219.0,40.0,Transient,168.7,1.0,Canceled,9.0,3,Early Booking
100549,Resort Hotel,140,2025,April,17,4.0,2.0,1,1,0,CAN,Corporate,Direct,3.0,4.0,Refundable,258.0,38.0,Contract,104.44,1.0,Check-Out,6.0,2,Early Booking
100550,City Hotel,158,2024,September,11,4.0,4.0,3,2,1,AUS,Direct,Corporate,3.0,4.0,Refundable,414.0,43.0,Transient,193.91,3.0,Canceled,8.0,6,Early Booking
100551,City Hotel,98,2024,September,16,4.0,4.0,3,0,0,SGP,Offline TA/TO,TA/TO,2.0,3.0,No Deposit,292.0,23.0,Transient-Party,87.0,2.0,Canceled,8.0,3,Early Booking
100552,City Hotel,113,2025,November,7,3.0,2.0,2,1,0,GBR,Direct,Direct,2.0,0.0,Refundable,316.0,2.0,Transient-Party,192.24,1.0,No-Show,5.0,3,Early Booking
100553,Resort Hotel,156,2023,July,17,3.0,3.0,3,1,0,NLD,Direct,GDS,5.0,0.0,No Deposit,74.0,13.0,Contract,292.6,4.0,Check-Out,6.0,4,Early Booking
100554,City Hotel,285,2023,November,12,4.0,3.0,3,1,0,AUS,Online TA,Direct,0.0,1.0,Non Refund,457.0,8.0,Transient-Party,236.54,3.0,Check-Out,7.0,4,Early Booking
100555,Resort Hotel,268,2023,July,15,2.0,5.0,3,0,0,AUS,Online TA,GDS,0.0,1.0,No Deposit,194.0,39.0,Transient,258.06,3.0,Check-Out,7.0,3,Early Booking
100556,Resort Hotel,171,2025,March,15,4.0,7.0,2,1,0,CAN,Offline TA/TO,Corporate,4.0,2.0,Refundable,364.0,47.0,Contract,177.64,0.0,Canceled,11.0,3,Early Booking
100557,City Hotel,11,2024,November,20,1.0,6.0,3,1,1,FRA,Online TA,Corporate,0.0,3.0,Non Refund,67.0,31.0,Contract,290.24,3.0,Check-Out,7.0,5,Last Minute
100558,Resort Hotel,213,2024,February,16,0.0,7.0,1,2,1,GBR,Online TA,Corporate,1.0,3.0,Refundable,41.0,38.0,Group,292.47,4.0,Check-Out,7.0,4,Early Booking
100559,City Hotel,261,2023,August,10,0.0,6.0,2,1,0,IND,Online TA,Direct,4.0,2.0,Refundable,137.0,21.0,Contract,202.845,1.0,Check-Out,6.0,3,Early Booking
100560,City Hotel,6,2024,June,23,2.0,4.0,3,1,0,NLD,Offline TA/TO,Direct,2.0,3.0,Non Refund,218.0,25.0,Group,181.5,0.0,Canceled,6.0,4,Last Minute
100561,City Hotel,285,2024,February,1,2.0,4.0,3,2,1,SGP,Groups,Direct,2.0,1.0,Non Refund,286.0,32.0,Group,212.18,3.0,Check-Out,6.0,6,Early Booking
100562,City Hotel,159,2023,July,16,1.0,4.0,4,2,1,FRA,Online TA,Corporate,2.0,1.0,No Deposit,198.0,3.0,Transient-Party,315.56,1.0,Check-Out,5.0,7,Early Booking
100563,City Hotel,90,2024,April,9,0.0,7.0,1,0,1,USA,Online TA,Direct,5.0,4.0,Refundable,363.0,15.0,Transient-Party,140.79,4.0,Canceled,7.0,2,Last Minute
100564,City Hotel,48,2024,November,1,4.0,4.0,1,0,1,IND,Groups,GDS,1.0,0.0,Non Refund,494.0,36.0,Contract,254.9,0.0,Canceled,8.0,2,Last Minute
100565,Resort Hotel,267,2025,May,12,0.0,7.0,4,1,0,SGP,Corporate,Direct,0.0,3.0,No Deposit,259.5,5.0,Contract,325.64,2.0,Canceled,7.0,5,Early Booking
100566,Resort Hotel,312,2025,December,2,4.0,6.0,4,1,1,NLD,Offline TA/TO,GDS,0.0,1.0,Non Refund,25.0,47.0,Transient-Party,81.04,4.0,Check-Out,10.0,6,Early Booking
100567,City Hotel,253,2024,November,18,4.0,2.0,1,2,1,IND,Offline TA/TO,TA/TO,3.0,2.0,Refundable,129.0,9.0,Group,92.54,4.0,Canceled,6.0,4,Early Booking
100568,Resort Hotel,166,2023,March,15,3.0,3.0,4,0,0,AUS,Corporate,GDS,1.0,0.0,No Deposit,488.0,11.0,Group,291.81,4.0,Canceled,6.0,4,Early Booking
100569,Resort Hotel,318,2024,February,13,4.0,7.0,4,0,0,AUS,Corporate,Corporate,0.0,2.0,Non Refund,422.0,2.0,Contract,256.9,3.0,Check-Out,11.0,4,Early Booking
100570,Resort Hotel,23,2024,January,28,1.0,7.0,3,2,1,CAN,Groups,GDS,4.0,1.0,Refundable,271.0,19.0,Contract,275.42,2.0,Canceled,8.0,6,Last Minute
100571,Resort Hotel,119,2023,July,22,0.0,3.0,2,1,0,AUS,Corporate,Corporate,2.0,1.0,No Deposit,71.0,7.0,Transient-Party,246.9,1.0,No-Show,3.0,3,Early Booking
100572,Resort Hotel,259,2025,July,9,0.0,2.0,4,0,1,SGP,Online TA,Direct,5.0,2.0,Non Refund,86.0,9.0,Contract,305.91,1.0,Check-Out,2.0,5,Early Booking
100573,City Hotel,167,2024,June,2,4.0,6.0,4,2,0,DEU,Online TA,Direct,4.0,3.0,No Deposit,202.0,37.0,Transient-Party,278.88,4.0,Check-Out,10.0,6,Early Booking
100574,City Hotel,131,2025,May,4,3.0,7.0,3,1,1,UAE,Direct,TA/TO,0.0,4.0,Refundable,208.5,15.0,Group,135.07,4.0,Check-Out,10.0,5,Early Booking
100575,Resort Hotel,90,2025,June,20,0.0,1.0,2,0,1,USA,Direct,GDS,5.0,3.0,Non Refund,215.0,10.0,Group,159.01,2.0,Check-Out,1.0,3,Last Minute
100576,City Hotel,152,2025,September,14,2.0,5.0,2,1,1,UAE,Online TA,GDS,4.0,2.0,Non Refund,215.0,25.0,Group,131.07,2.0,Check-Out,7.0,4,Early Booking
100577,City Hotel,250,2023,August,19,0.0,1.0,4,2,0,DEU,Offline TA/TO,Direct,1.0,0.0,Refundable,330.0,27.0,Group,151.71,1.0,Check-Out,1.0,6,Early Booking
100578,Resort Hotel,297,2024,October,1,2.0,2.0,2,2,1,CAN,Online TA,GDS,4.0,0.0,No Deposit,460.0,38.0,Contract,238.4,3.0,Canceled,4.0,5,Early Booking
100579,Resort Hotel,61,2023,February,15,3.0,2.0,2,2,0,NLD,Direct,Corporate,5.0,0.0,Refundable,48.0,6.0,Transient-Party,330.92,1.0,Check-Out,5.0,4,Last Minute
100580,City Hotel,357,2024,August,1,0.0,5.0,3,0,0,USA,Online TA,Direct,3.0,2.0,No Deposit,375.0,44.0,Transient,232.54,3.0,Canceled,5.0,3,Early Booking
100581,City Hotel,37,2023,April,10,4.0,1.0,3,0,1,SGP,Corporate,TA/TO,5.0,0.0,Refundable,444.0,0.0,Transient,329.13,0.0,Canceled,5.0,4,Last Minute
100582,Resort Hotel,180,2025,June,11,0.0,1.0,2,0,1,SGP,Groups,GDS,2.0,0.0,Non Refund,194.0,30.0,Transient,98.96,0.0,Check-Out,1.0,3,Early Booking
100583,Resort Hotel,209,2025,January,25,4.0,4.0,4,1,1,NLD,Groups,GDS,1.0,0.0,Refundable,337.0,14.0,Transient-Party,269.63,4.0,Check-Out,8.0,6,Early Booking
100584,Resort Hotel,142,2023,March,18,4.0,4.0,4,0,0,GBR,Online TA,Direct,4.0,4.0,Refundable,30.0,18.0,Transient,196.9,4.0,Check-Out,8.0,4,Early Booking
100585,Resort Hotel,218,2025,October,27,3.0,7.0,3,0,1,NLD,Direct,Direct,1.0,2.0,Non Refund,238.0,38.0,Contract,276.63,3.0,Check-Out,10.0,4,Early Booking
100586,Resort Hotel,226,2023,August,11,3.0,4.0,2,0,0,CAN,Groups,GDS,3.0,2.0,No Deposit,397.0,49.0,Transient-Party,302.75,5.0,No-Show,7.0,2,Early Booking
100587,City Hotel,115,2024,February,28,0.0,1.0,1,1,1,GBR,Corporate,TA/TO,3.0,2.0,Refundable,10.0,46.0,Transient,141.26,2.0,Check-Out,1.0,3,Early Booking
100588,City Hotel,35,2023,April,18,1.0,1.0,2,1,0,CAN,Direct,Direct,3.0,3.0,Non Refund,100.0,14.0,Contract,70.73,3.0,Canceled,2.0,3,Last Minute
100589,City Hotel,199,2024,July,10,0.0,2.0,2,1,0,SGP,Corporate,TA/TO,3.0,2.0,No Deposit,179.0,38.0,Transient,333.29,5.0,Canceled,2.0,3,Early Booking
100590,Resort Hotel,56,2023,December,8,3.0,1.0,2,2,1,AUS,Online TA,Corporate,0.0,2.0,No Deposit,21.0,23.0,Transient-Party,349.26,5.0,Canceled,4.0,5,Last Minute
100591,Resort Hotel,229,2023,May,18,3.0,3.0,3,2,1,UAE,Corporate,GDS,0.0,3.0,Refundable,293.0,38.0,Transient-Party,134.23,3.0,Canceled,6.0,6,Early Booking
100592,Resort Hotel,91,2025,January,2,2.0,3.0,1,2,0,USA,Offline TA/TO,TA/TO,0.0,0.0,Non Refund,60.0,3.0,Transient-Party,322.86,3.0,Check-Out,5.0,3,Early Booking
100593,Resort Hotel,260,2025,August,2,2.0,2.0,2,1,0,AUS,Corporate,Direct,3.0,2.0,No Deposit,375.0,32.0,Transient-Party,252.23,4.0,Check-Out,4.0,3,Early Booking
100594,Resort Hotel,107,2024,January,4,2.0,2.0,3,0,1,SGP,Online TA,Direct,2.0,4.0,Non Refund,477.0,39.0,Group,127.01,3.0,Check-Out,4.0,4,Early Booking
100595,Resort Hotel,324,2023,February,21,3.0,3.0,1,0,1,NLD,Groups,TA/TO,5.0,2.0,Refundable,487.0,15.0,Contract,282.87,3.0,Check-Out,6.0,2,Early Booking
100596,Resort Hotel,160,2025,January,4,0.0,3.0,2,1,1,CAN,Online TA,Corporate,4.0,1.0,No Deposit,131.0,24.0,Transient,164.81,0.0,Check-Out,3.0,4,Early Booking
100597,City Hotel,193,2023,October,26,1.0,1.0,4,1,1,IND,Online TA,GDS,0.0,1.0,Non Refund,113.0,31.0,Transient-Party,83.99,3.0,Canceled,2.0,6,Early Booking
100598,City Hotel,22,2023,February,15,3.0,7.0,2,1,1,AUS,Direct,Corporate,2.0,4.0,Non Refund,64.0,39.0,Contract,171.91,5.0,Check-Out,10.0,4,Last Minute
100599,City Hotel,2,2023,October,26,3.0,5.0,1,1,1,FRA,Offline TA/TO,GDS,3.0,2.0,Non Refund,133.0,11.0,Contract,76.66,5.0,Check-Out,8.0,3,Last Minute
100600,Resort Hotel,80,2024,April,2,3.0,2.0,1,1,1,SGP,Corporate,Corporate,0.0,1.0,Refundable,399.0,11.0,Transient,187.88,4.0,Check-Out,5.0,3,Last Minute
100601,Resort Hotel,157,2023,August,14,2.0,3.0,2,2,0,SGP,Corporate,TA/TO,0.0,2.0,No Deposit,417.0,33.0,Transient-Party,138.17,1.0,Check-Out,5.0,4,Early Booking
100602,Resort Hotel,222,2025,February,21,1.0,3.0,2,2,1,FRA,Offline TA/TO,Direct,5.0,0.0,Refundable,431.0,28.0,Transient-Party,276.4,2.0,Canceled,4.0,5,Early Booking
100603,Resort Hotel,329,2024,April,16,0.0,3.0,3,0,1,FRA,Groups,GDS,1.0,3.0,No Deposit,224.0,3.0,Transient-Party,344.09,1.0,Check-Out,3.0,4,Early Booking
100604,City Hotel,328,2023,November,21,1.0,4.0,3,0,1,CAN,Corporate,Corporate,4.0,1.0,No Deposit,236.0,24.0,Transient-Party,339.7,3.0,Canceled,5.0,4,Early Booking
100605,City Hotel,157,2025,August,7,0.0,1.0,3,2,1,NLD,Offline TA/TO,Direct,2.0,4.0,No Deposit,59.0,26.0,Group,337.48,2.0,Canceled,1.0,6,Early Booking
100606,City Hotel,245,2023,February,4,4.0,6.0,3,2,0,DEU,Online TA,TA/TO,4.0,1.0,Non Refund,481.0,14.0,Transient,344.07,4.0,Check-Out,10.0,5,Early Booking
100607,Resort Hotel,241,2024,June,6,2.0,4.0,1,2,0,USA,Groups,GDS,1.0,3.0,Refundable,285.0,8.0,Transient,101.52,5.0,Check-Out,6.0,3,Early Booking
100608,Resort Hotel,365,2024,February,4,0.0,1.0,3,0,0,UAE,Online TA,GDS,4.0,3.0,No Deposit,179.0,17.0,Contract,281.5,3.0,Check-Out,1.0,3,Early Booking
100609,City Hotel,244,2025,February,4,1.0,7.0,2,0,0,UAE,Corporate,Corporate,1.0,2.0,Refundable,212.0,44.0,Transient,293.83,4.0,Canceled,8.0,2,Early Booking
100610,Resort Hotel,126,2023,January,11,3.0,3.0,2,1,1,UAE,Direct,Corporate,4.0,4.0,Non Refund,480.0,23.0,Group,88.49,1.0,Check-Out,6.0,4,Early Booking
100611,Resort Hotel,49,2024,February,14,0.0,5.0,4,1,1,SGP,Direct,Corporate,4.0,1.0,Non Refund,300.0,44.0,Transient,168.59,5.0,Check-Out,5.0,6,Last Minute
100612,City Hotel,84,2023,November,18,4.0,3.0,4,1,1,AUS,Online TA,TA/TO,4.0,1.0,Refundable,465.0,13.0,Transient,273.64,4.0,Check-Out,7.0,6,Last Minute
100613,City Hotel,153,2025,December,14,2.0,5.0,2,1,1,FRA,Direct,Corporate,3.0,4.0,No Deposit,82.0,15.0,Transient-Party,87.28,3.0,Check-Out,7.0,4,Early Booking
100614,Resort Hotel,19,2025,May,25,1.0,4.0,3,0,1,GBR,Direct,Corporate,1.0,2.0,Non Refund,28.0,18.0,Transient-Party,273.04,2.0,Check-Out,5.0,4,Last Minute
100615,Resort Hotel,34,2024,December,14,3.0,6.0,3,0,0,AUS,Online TA,Corporate,2.0,0.0,No Deposit,3.0,41.0,Contract,110.53,1.0,Canceled,9.0,3,Last Minute
100616,Resort Hotel,111,2023,September,21,0.0,5.0,1,2,1,DEU,Corporate,GDS,4.0,3.0,No Deposit,149.0,11.0,Transient,329.78,3.0,Canceled,5.0,4,Early Booking
100617,Resort Hotel,203,2023,December,2,1.0,5.0,1,0,0,USA,Groups,Direct,4.0,4.0,Non Refund,243.0,28.0,Transient-Party,275.6,3.0,Check-Out,6.0,1,Early Booking
100618,Resort Hotel,227,2024,October,20,3.0,6.0,3,2,1,GBR,Direct,Corporate,5.0,4.0,Non Refund,324.0,42.0,Group,115.98,4.0,Check-Out,9.0,6,Early Booking
100619,City Hotel,237,2023,June,11,2.0,4.0,2,0,1,CAN,Offline TA/TO,Direct,1.0,0.0,No Deposit,281.0,37.0,Contract,205.41,3.0,Check-Out,6.0,3,Early Booking
100620,City Hotel,94,2023,June,13,0.0,1.0,4,2,1,CAN,Corporate,Corporate,0.0,0.0,No Deposit,267.0,32.0,Contract,326.88,5.0,No-Show,1.0,7,Early Booking
100621,Resort Hotel,108,2024,January,19,2.0,4.0,4,2,0,UAE,Corporate,Corporate,3.0,4.0,Non Refund,233.0,22.0,Group,339.18,4.0,Check-Out,6.0,6,Early Booking
100622,City Hotel,82,2023,June,4,3.0,1.0,4,1,0,FRA,Corporate,Corporate,1.0,4.0,No Deposit,404.0,33.0,Contract,96.93,1.0,Check-Out,4.0,5,Last Minute
100623,City Hotel,69,2024,January,2,2.0,6.0,4,1,0,AUS,Direct,GDS,4.0,4.0,Non Refund,18.0,10.0,Transient-Party,118.29,1.0,Canceled,8.0,5,Last Minute
100624,City Hotel,241,2025,December,15,4.0,1.0,3,2,1,AUS,Corporate,TA/TO,4.0,3.5,Refundable,73.0,39.0,Group,120.51,4.0,Check-Out,5.0,6,Early Booking
100625,Resort Hotel,350,2025,November,7,0.0,5.0,3,0,0,DEU,Direct,Corporate,5.0,3.0,Non Refund,289.0,35.0,Group,223.64,1.0,Check-Out,5.0,3,Early Booking
100626,Resort Hotel,349,2023,November,19,4.0,4.0,2,2,0,UAE,Corporate,TA/TO,1.0,1.0,No Deposit,436.0,12.0,Contract,63.9,3.0,Check-Out,8.0,4,Early Booking
100627,Resort Hotel,360,2023,May,3,0.0,5.0,3,2,1,AUS,Groups,Corporate,1.0,0.0,Non Refund,32.0,46.0,Transient-Party,176.81,1.0,Check-Out,5.0,6,Early Booking
100628,City Hotel,177,2025,January,28,3.0,7.0,1,1,1,DEU,Online TA,Direct,2.0,1.0,Non Refund,166.0,11.0,Transient-Party,328.99,5.0,Check-Out,10.0,3,Early Booking
100629,Resort Hotel,285,2023,September,11,1.0,6.0,3,0,0,AUS,Online TA,Direct,4.0,2.0,Refundable,172.0,37.0,Transient,111.0,0.0,Canceled,7.0,3,Early Booking
100630,Resort Hotel,209,2024,September,27,2.0,4.0,4,0,0,NLD,Direct,TA/TO,5.0,4.0,Refundable,60.0,49.0,Group,130.7,1.0,Check-Out,6.0,4,Early Booking
100631,City Hotel,187,2025,April,25,2.0,5.0,3,0,1,SGP,Corporate,Direct,1.0,2.0,No Deposit,414.0,48.0,Group,159.74,1.0,Check-Out,7.0,4,Early Booking
100632,City Hotel,338,2023,January,16,3.0,1.0,4,2,0,SGP,Offline TA/TO,Direct,5.0,3.0,Non Refund,134.0,47.0,Group,57.48,5.0,Check-Out,4.0,6,Early Booking
100633,City Hotel,269,2023,February,15,3.0,7.0,1,2,1,DEU,Groups,GDS,1.0,0.0,Refundable,107.0,40.0,Group,336.49,3.0,No-Show,10.0,4,Early Booking
100634,City Hotel,321,2025,October,22,4.0,7.0,3,1,0,DEU,Online TA,TA/TO,5.0,1.0,Non Refund,430.0,18.0,Transient,189.88,1.0,Check-Out,11.0,4,Early Booking
100635,City Hotel,236,2023,December,7,4.0,5.0,3,1,0,DEU,Online TA,Corporate,4.0,3.0,No Deposit,46.0,41.0,Transient-Party,182.01,0.0,Check-Out,9.0,4,Early Booking
